#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/ub),recorded(/ub),avgpu,source
322204:7124,1135:1135,09/04/18 14:45:33,HLT_Mu7_IP4_part2_v2,42996.080190241,41696.171872563,25.8,HFOC
322204:7124,1136:1136,09/04/18 14:45:56,HLT_Mu7_IP4_part2_v2,42991.065560364,41714.221412196,25.8,HFOC
322204:7124,1137:1137,09/04/18 14:46:20,HLT_Mu7_IP4_part2_v2,43001.018827115,3413.693930966,25.8,HFOC
322222:7124,1:1,09/04/18 14:53:45,HLT_Mu7_IP4_part2_v2,43521.082125588,40989.423089085,26.1,HFOC
322222:7124,2:2,09/04/18 14:54:08,HLT_Mu7_IP4_part2_v2,43622.924620130,42290.301680753,26.2,HFOC
322222:7124,3:3,09/04/18 14:54:32,HLT_Mu7_IP4_part2_v2,43591.758522349,41006.305474476,26.2,HFOC
322222:7124,4:4,09/04/18 14:54:55,HLT_Mu7_IP4_part2_v2,43604.202240800,42277.033477186,26.2,HFOC
322222:7124,5:5,09/04/18 14:55:18,HLT_Mu7_IP4_part2_v2,43496.237751499,41502.859763126,26.1,HFOC
322222:7124,6:6,09/04/18 14:55:42,HLT_Mu7_IP4_part2_v2,43465.670784651,42146.942022994,26.1,HFOC
322222:7124,7:7,09/04/18 14:56:05,HLT_Mu7_IP4_part2_v2,43447.601910001,42135.060544409,26.1,HFOC
322222:7124,8:8,09/04/18 14:56:28,HLT_Mu7_IP4_part2_v2,43406.390012311,42098.530783004,26.0,HFOC
322222:7124,9:9,09/04/18 14:56:52,HLT_Mu7_IP4_part2_v2,43287.360430097,41141.221322092,26.0,HFOC
322222:7124,10:10,09/04/18 14:57:15,HLT_Mu7_IP4_part2_v2,43372.124638106,20534.862038058,26.0,HFOC
322222:7124,11:11,09/04/18 14:57:38,HLT_Mu7_IP4_part2_v2,43326.185342496,40959.860914042,26.0,HFOC
322222:7124,12:12,09/04/18 14:58:01,HLT_Mu7_IP4_part2_v2,43291.374001671,41980.931426268,26.0,HFOC
322222:7124,13:13,09/04/18 14:58:25,HLT_Mu7_IP4_part2_v2,43253.635310466,41909.895859811,26.0,HFOC
322222:7124,14:14,09/04/18 14:58:48,HLT_Mu7_IP4_part2_v2,43229.987527132,41317.938753023,25.9,HFOC
322222:7124,15:15,09/04/18 14:59:11,HLT_Mu7_IP4_part2_v2,43226.842400260,41325.722543030,25.9,HFOC
322222:7124,16:16,09/04/18 14:59:35,HLT_Mu7_IP4_part2_v2,43139.421736135,41824.937025090,25.9,HFOC
322222:7124,17:17,09/04/18 14:59:58,HLT_Mu7_IP4_part2_v2,43142.751884392,41853.428285191,25.9,HFOC
322222:7124,18:18,09/04/18 15:00:21,HLT_Mu7_IP4_part2_v2,43121.197611384,41828.422166541,25.9,HFOC
322222:7124,19:19,09/04/18 15:00:45,HLT_Mu7_IP4_part2_v2,43011.446903954,41732.992505932,25.8,HFOC
322222:7124,20:20,09/04/18 15:01:08,HLT_Mu7_IP4_part2_v2,43045.947132175,41765.262278489,25.8,HFOC
322222:7124,21:21,09/04/18 15:01:31,HLT_Mu7_IP4_part2_v2,43054.186820135,41768.349850949,25.8,HFOC
322222:7124,22:22,09/04/18 15:01:55,HLT_Mu7_IP4_part2_v2,43059.217734323,41785.870848898,25.8,HFOC
322222:7124,23:23,09/04/18 15:02:18,HLT_Mu7_IP4_part2_v2,42940.108017790,41063.869454867,25.8,HFOC
322222:7124,24:24,09/04/18 15:02:41,HLT_Mu7_IP4_part2_v2,42927.374736791,41651.258330247,25.8,HFOC
322222:7124,25:25,09/04/18 15:03:05,HLT_Mu7_IP4_part2_v2,42804.323888381,41522.445978797,25.7,HFOC
322222:7124,26:26,09/04/18 15:03:28,HLT_Mu7_IP4_part2_v2,42883.994787219,41602.225761197,25.7,HFOC
322222:7124,27:27,09/04/18 15:03:51,HLT_Mu7_IP4_part2_v2,42838.156909753,41560.871119374,25.7,HFOC
322222:7124,28:28,09/04/18 15:04:15,HLT_Mu7_IP4_part2_v2,42803.272730531,7331.695540122,25.7,HFOC
322222:7124,29:29,09/04/18 15:04:38,HLT_Mu7_IP4_part2_v2,42784.605077237,41520.510388698,25.7,HFOC
322222:7124,30:30,09/04/18 15:05:01,HLT_Mu7_IP4_part2_v2,42798.333546809,41535.419349327,25.7,HFOC
322222:7124,31:31,09/04/18 15:05:24,HLT_Mu7_IP4_part2_v2,42709.118772632,41455.858718384,25.6,HFOC
322222:7124,32:32,09/04/18 15:05:48,HLT_Mu7_IP4_part2_v2,42692.912278861,41439.775700912,25.6,HFOC
322222:7124,33:33,09/04/18 15:06:11,HLT_Mu7_IP4_part2_v2,42668.523103076,41348.646584113,25.6,HFOC
322222:7124,34:34,09/04/18 15:06:34,HLT_Mu7_IP4_part2_v2,42622.274389083,41364.493245597,25.6,HFOC
322222:7124,35:35,09/04/18 15:06:58,HLT_Mu7_IP4_part2_v2,42481.839541747,41228.518773294,25.5,HFOC
322222:7124,36:36,09/04/18 15:07:21,HLT_Mu7_IP4_part2_v2,42571.886436136,41333.517812506,25.5,HFOC
322222:7124,37:37,09/04/18 15:07:44,HLT_Mu7_IP4_part2_v2,42549.013671817,41309.394068875,25.5,HFOC
322222:7124,38:38,09/04/18 15:08:08,HLT_Mu7_IP4_part2_v2,42523.585775575,41272.973496453,25.5,HFOC
322222:7124,39:39,09/04/18 15:08:31,HLT_Mu7_IP4_part2_v2,42439.348138451,41207.029020155,25.5,HFOC
322222:7124,40:40,09/04/18 15:08:54,HLT_Mu7_IP4_part2_v2,42423.257636196,41190.418933362,25.5,HFOC
322222:7124,41:41,09/04/18 15:09:18,HLT_Mu7_IP4_part2_v2,42385.119305352,39928.541368093,25.4,HFOC
322222:7124,42:42,09/04/18 15:09:41,HLT_Mu7_IP4_part2_v2,42252.555118769,41026.447742458,25.4,HFOC
322222:7124,43:43,09/04/18 15:10:04,HLT_Mu7_IP4_part2_v2,42351.768579125,40537.045058837,25.4,HFOC
322222:7124,44:44,09/04/18 15:10:27,HLT_Mu7_IP4_part2_v2,42303.510106977,41086.175839437,25.4,HFOC
322222:7124,45:45,09/04/18 15:10:51,HLT_Mu7_IP4_part2_v2,42322.499486722,41099.346070716,25.4,HFOC
322222:7124,46:46,09/04/18 15:11:14,HLT_Mu7_IP4_part2_v2,42257.236742155,41027.971274406,25.4,HFOC
322222:7124,47:47,09/04/18 15:11:37,HLT_Mu7_IP4_part2_v2,42223.323040908,41009.435606567,25.3,HFOC
322222:7124,48:48,09/04/18 15:12:01,HLT_Mu7_IP4_part2_v2,42191.172207262,40973.884489031,25.3,HFOC
322222:7124,49:49,09/04/18 15:12:24,HLT_Mu7_IP4_part2_v2,42090.063327374,40874.300813347,25.3,HFOC
322222:7124,50:50,09/04/18 15:12:47,HLT_Mu7_IP4_part2_v2,42141.199050679,40930.663904097,25.3,HFOC
322222:7124,51:51,09/04/18 15:13:11,HLT_Mu7_IP4_part2_v2,42093.295975969,40887.175761815,25.3,HFOC
322222:7124,52:52,09/04/18 15:13:34,HLT_Mu7_IP4_part2_v2,42117.425045653,23933.470220909,25.3,HFOC
322222:7124,53:53,09/04/18 15:13:57,HLT_Mu7_IP4_part2_v2,42042.927314704,40799.462585268,25.2,HFOC
322222:7124,54:54,09/04/18 15:14:21,HLT_Mu7_IP4_part2_v2,42011.803321086,40802.525113352,25.2,HFOC
322222:7124,55:55,09/04/18 15:14:44,HLT_Mu7_IP4_part2_v2,41967.070737842,40742.582616614,25.2,HFOC
322222:7124,56:56,09/04/18 15:15:07,HLT_Mu7_IP4_part2_v2,41928.391133694,40694.321434705,25.2,HFOC
322222:7124,57:57,09/04/18 15:15:31,HLT_Mu7_IP4_part2_v2,41934.095499788,40720.993402378,25.2,HFOC
322222:7124,58:58,09/04/18 15:15:54,HLT_Mu7_IP4_part2_v2,41895.059127339,40699.602048966,25.1,HFOC
322222:7124,59:59,09/04/18 15:16:17,HLT_Mu7_IP4_part2_v2,41882.097286951,40696.206539913,25.1,HFOC
322222:7124,60:60,09/04/18 15:16:40,HLT_Mu7_IP4_part2_v2,41808.302527387,40620.933273336,25.1,HFOC
322222:7124,61:61,09/04/18 15:17:04,HLT_Mu7_IP4_part2_v2,41787.251059604,40020.941147968,25.1,HFOC
322222:7124,62:62,09/04/18 15:17:27,HLT_Mu7_IP4_part2_v2,41767.575512588,40575.271911566,25.1,HFOC
322222:7124,63:63,09/04/18 15:17:50,HLT_Mu7_IP4_part2_v2,41650.008118969,40470.517998797,25.0,HFOC
322222:7124,64:64,09/04/18 15:18:14,HLT_Mu7_IP4_part2_v2,41714.462999834,40523.678893885,25.0,HFOC
322222:7124,65:65,09/04/18 15:18:37,HLT_Mu7_IP4_part2_v2,41690.651638707,40503.928615603,25.0,HFOC
322222:7124,66:66,09/04/18 15:19:00,HLT_Mu7_IP4_part2_v2,41663.479180859,40493.041059160,25.0,HFOC
322222:7124,67:67,09/04/18 15:19:24,HLT_Mu7_IP4_part2_v2,41675.017577935,40496.492339700,25.0,HFOC
322222:7124,68:68,09/04/18 15:19:47,HLT_Mu7_IP4_part2_v2,41598.359659675,40424.114091481,25.0,HFOC
322222:7124,69:69,09/04/18 15:20:10,HLT_Mu7_IP4_part2_v2,41588.176797600,39840.384718397,25.0,HFOC
322222:7124,70:70,09/04/18 15:20:34,HLT_Mu7_IP4_part2_v2,41486.306966617,39699.578017083,24.9,HFOC
322222:7124,71:71,09/04/18 15:20:57,HLT_Mu7_IP4_part2_v2,41521.846737297,40358.289908378,24.9,HFOC
322222:7124,72:72,09/04/18 15:21:20,HLT_Mu7_IP4_part2_v2,41490.996299955,40324.400927477,24.9,HFOC
322222:7124,73:73,09/04/18 15:21:44,HLT_Mu7_IP4_part2_v2,41480.365436883,40315.043883624,24.9,HFOC
322222:7124,74:74,09/04/18 15:22:07,HLT_Mu7_IP4_part2_v2,41478.953560235,40289.187101273,24.9,HFOC
322222:7124,75:75,09/04/18 15:22:30,HLT_Mu7_IP4_part2_v2,41387.938395703,40238.105437427,24.8,HFOC
322222:7124,76:76,09/04/18 15:22:53,HLT_Mu7_IP4_part2_v2,41379.788617416,40219.625842598,24.8,HFOC
322222:7124,77:77,09/04/18 15:23:17,HLT_Mu7_IP4_part2_v2,41354.335213901,40193.533374401,24.8,HFOC
322222:7124,78:78,09/04/18 15:23:40,HLT_Mu7_IP4_part2_v2,41331.285895238,38666.017671954,24.8,HFOC
322222:7124,79:79,09/04/18 15:24:03,HLT_Mu7_IP4_part2_v2,41208.869200568,39760.575374367,24.7,HFOC
322222:7124,80:80,09/04/18 15:24:27,HLT_Mu7_IP4_part2_v2,41253.301327079,40109.270632645,24.8,HFOC
322222:7124,81:81,09/04/18 15:24:50,HLT_Mu7_IP4_part2_v2,41285.363821463,40129.760189324,24.8,HFOC
322222:7124,82:82,09/04/18 15:25:13,HLT_Mu7_IP4_part2_v2,41210.060730640,40067.901067116,24.7,HFOC
322222:7124,83:83,09/04/18 15:25:37,HLT_Mu7_IP4_part2_v2,41146.440788157,39372.438162712,24.7,HFOC
322222:7124,84:84,09/04/18 15:26:00,HLT_Mu7_IP4_part2_v2,41054.047203036,39349.923262552,24.6,HFOC
322222:7124,85:85,09/04/18 15:26:23,HLT_Mu7_IP4_part2_v2,41105.637854073,39950.687239132,24.7,HFOC
322222:7124,86:86,09/04/18 15:26:47,HLT_Mu7_IP4_part2_v2,41068.406329827,39925.839281468,24.6,HFOC
322222:7124,87:87,09/04/18 15:27:10,HLT_Mu7_IP4_part2_v2,41044.765748002,39285.698647716,24.6,HFOC
322222:7124,88:88,09/04/18 15:27:33,HLT_Mu7_IP4_part2_v2,41052.978535599,39922.219400112,24.6,HFOC
322222:7124,89:89,09/04/18 15:27:56,HLT_Mu7_IP4_part2_v2,40990.949093753,39856.725105307,24.6,HFOC
322222:7124,90:90,09/04/18 15:28:20,HLT_Mu7_IP4_part2_v2,40955.737269693,39828.037631046,24.6,HFOC
322222:7124,91:91,09/04/18 15:28:43,HLT_Mu7_IP4_part2_v2,40892.227459702,39762.993178332,24.5,HFOC
322222:7124,92:92,09/04/18 15:29:06,HLT_Mu7_IP4_part2_v2,40860.189616932,39732.888611188,24.5,HFOC
322222:7124,93:93,09/04/18 15:29:30,HLT_Mu7_IP4_part2_v2,40891.821760489,39767.518091291,24.5,HFOC
322222:7124,94:94,09/04/18 15:29:53,HLT_Mu7_IP4_part2_v2,40920.169771702,39800.133779439,24.6,HFOC
322222:7124,95:95,09/04/18 15:30:16,HLT_Mu7_IP4_part2_v2,40885.719779678,39196.877475314,24.5,HFOC
322222:7124,96:96,09/04/18 15:30:40,HLT_Mu7_IP4_part2_v2,40836.157688926,39717.210297380,24.5,HFOC
322222:7124,97:97,09/04/18 15:31:03,HLT_Mu7_IP4_part2_v2,40803.732141526,39691.436399028,24.5,HFOC
322222:7124,98:98,09/04/18 15:31:26,HLT_Mu7_IP4_part2_v2,40706.946472376,39589.892255485,24.4,HFOC
322222:7124,99:99,09/04/18 15:31:50,HLT_Mu7_IP4_part2_v2,40711.870514944,39599.068286766,24.4,HFOC
322222:7124,100:100,09/04/18 15:32:13,HLT_Mu7_IP4_part2_v2,40700.885703564,39588.157595771,24.4,HFOC
322222:7124,101:101,09/04/18 15:32:36,HLT_Mu7_IP4_part2_v2,40686.091889347,39579.900928040,24.4,HFOC
322222:7124,102:102,09/04/18 15:33:00,HLT_Mu7_IP4_part2_v2,40694.364648433,39581.175837909,24.4,HFOC
322222:7124,103:103,09/04/18 15:33:23,HLT_Mu7_IP4_part2_v2,40621.967041828,39515.509437654,24.4,HFOC
322222:7124,104:104,09/04/18 15:33:46,HLT_Mu7_IP4_part2_v2,40603.844041508,38931.675016153,24.4,HFOC
322222:7124,105:105,09/04/18 15:34:09,HLT_Mu7_IP4_part2_v2,40504.054254534,39406.639555276,24.3,HFOC
322222:7124,106:106,09/04/18 15:34:33,HLT_Mu7_IP4_part2_v2,40516.859329080,39415.924976624,24.3,HFOC
322222:7124,107:107,09/04/18 15:34:56,HLT_Mu7_IP4_part2_v2,40491.956684662,39391.924654836,24.3,HFOC
322222:7124,108:108,09/04/18 15:35:19,HLT_Mu7_IP4_part2_v2,40504.178526840,39406.473488450,24.3,HFOC
322222:7124,109:109,09/04/18 15:35:43,HLT_Mu7_IP4_part2_v2,40412.757430171,39260.825079736,24.2,HFOC
322222:7124,110:110,09/04/18 15:36:06,HLT_Mu7_IP4_part2_v2,40292.668528374,39202.503077746,24.2,HFOC
322222:7124,111:111,09/04/18 15:36:29,HLT_Mu7_IP4_part2_v2,40369.392534733,39279.800225208,24.2,HFOC
322222:7124,112:112,09/04/18 15:36:53,HLT_Mu7_IP4_part2_v2,40335.930654647,39245.634516360,24.2,HFOC
322222:7124,113:113,09/04/18 15:37:16,HLT_Mu7_IP4_part2_v2,40322.353846882,39234.519239742,24.2,HFOC
322222:7124,114:114,09/04/18 15:37:39,HLT_Mu7_IP4_part2_v2,40357.429751370,39267.348251806,24.2,HFOC
322222:7124,115:115,09/04/18 15:38:03,HLT_Mu7_IP4_part2_v2,40258.603426286,39169.513354335,24.2,HFOC
322222:7124,116:116,09/04/18 15:38:26,HLT_Mu7_IP4_part2_v2,40227.346920373,39126.568776068,24.1,HFOC
322222:7124,117:117,09/04/18 15:38:49,HLT_Mu7_IP4_part2_v2,40205.300894907,39117.871619463,24.1,HFOC
322222:7124,118:118,09/04/18 15:39:12,HLT_Mu7_IP4_part2_v2,40185.880001929,39104.471340406,24.1,HFOC
322222:7124,119:119,09/04/18 15:39:36,HLT_Mu7_IP4_part2_v2,40066.071424690,38996.693554579,24.0,HFOC
322222:7124,120:120,09/04/18 15:39:59,HLT_Mu7_IP4_part2_v2,40128.881239717,39054.972465322,24.1,HFOC
322222:7124,121:121,09/04/18 15:40:22,HLT_Mu7_IP4_part2_v2,40110.760859451,39035.103205103,24.1,HFOC
322222:7124,122:122,09/04/18 15:40:46,HLT_Mu7_IP4_part2_v2,40148.635688977,39070.278544724,24.1,HFOC
322222:7124,123:123,09/04/18 15:41:09,HLT_Mu7_IP4_part2_v2,40060.033854736,38987.339518002,24.0,HFOC
322222:7124,124:124,09/04/18 15:41:32,HLT_Mu7_IP4_part2_v2,40040.288575802,38958.828089249,24.0,HFOC
322222:7124,125:125,09/04/18 15:41:56,HLT_Mu7_IP4_part2_v2,39983.363825520,38905.749796375,24.0,HFOC
322222:7124,126:126,09/04/18 15:42:19,HLT_Mu7_IP4_part2_v2,39942.243897764,38877.753021379,24.0,HFOC
322222:7124,127:127,09/04/18 15:42:42,HLT_Mu7_IP4_part2_v2,39857.160946250,38229.649738464,23.9,HFOC
322222:7124,128:128,09/04/18 15:43:06,HLT_Mu7_IP4_part2_v2,39870.436197508,38804.584132647,23.9,HFOC
322222:7124,129:129,09/04/18 15:43:29,HLT_Mu7_IP4_part2_v2,39852.340477117,38794.671914342,23.9,HFOC
322222:7124,130:130,09/04/18 15:43:52,HLT_Mu7_IP4_part2_v2,39844.595985742,38779.384101835,23.9,HFOC
322222:7124,131:131,09/04/18 15:44:16,HLT_Mu7_IP4_part2_v2,39825.732522731,38762.505300004,23.9,HFOC
322222:7124,132:132,09/04/18 15:44:39,HLT_Mu7_IP4_part2_v2,39824.641556457,38767.035954010,23.9,HFOC
322222:7124,133:133,09/04/18 15:45:02,HLT_Mu7_IP4_part2_v2,39787.869261720,38725.550141853,23.9,HFOC
322222:7124,134:134,09/04/18 15:45:25,HLT_Mu7_IP4_part2_v2,39626.379124091,38578.087911971,23.8,HFOC
322222:7124,135:135,09/04/18 15:45:49,HLT_Mu7_IP4_part2_v2,39621.634156787,38018.626836668,23.8,HFOC
322222:7124,136:136,09/04/18 15:46:12,HLT_Mu7_IP4_part2_v2,39615.886893473,38011.612634124,23.8,HFOC
322222:7124,137:137,09/04/18 15:46:35,HLT_Mu7_IP4_part2_v2,39601.664557794,38555.836791816,23.8,HFOC
322222:7124,138:138,09/04/18 15:46:59,HLT_Mu7_IP4_part2_v2,39587.981321020,38539.200843023,23.8,HFOC
322222:7124,139:139,09/04/18 15:47:22,HLT_Mu7_IP4_part2_v2,39547.628803188,38504.167029621,23.7,HFOC
322222:7124,140:140,09/04/18 15:47:45,HLT_Mu7_IP4_part2_v2,39513.356044943,38467.231527308,23.7,HFOC
322222:7124,141:141,09/04/18 15:48:09,HLT_Mu7_IP4_part2_v2,39510.095895968,38453.351996378,23.7,HFOC
322222:7124,142:142,09/04/18 15:48:32,HLT_Mu7_IP4_part2_v2,39487.564608971,38449.997890619,23.7,HFOC
322222:7124,143:143,09/04/18 15:48:55,HLT_Mu7_IP4_part2_v2,39458.422472598,38420.884482312,23.7,HFOC
322222:7124,144:144,09/04/18 15:49:19,HLT_Mu7_IP4_part2_v2,39423.410172929,38335.192772200,23.7,HFOC
322222:7124,145:145,09/04/18 15:49:42,HLT_Mu7_IP4_part2_v2,39398.844437974,38360.776686341,23.6,HFOC
322222:7124,146:146,09/04/18 15:50:05,HLT_Mu7_IP4_part2_v2,39375.208458588,38336.809162388,23.6,HFOC
322222:7124,147:147,09/04/18 15:50:28,HLT_Mu7_IP4_part2_v2,39361.574249056,38329.261464555,23.6,HFOC
322222:7124,148:148,09/04/18 15:50:52,HLT_Mu7_IP4_part2_v2,39341.741332930,38302.831380194,23.6,HFOC
322222:7124,149:149,09/04/18 15:51:15,HLT_Mu7_IP4_part2_v2,39336.735485454,38301.268736097,23.6,HFOC
322222:7124,150:150,09/04/18 15:51:38,HLT_Mu7_IP4_part2_v2,39310.773375499,38283.121987690,23.6,HFOC
322222:7124,151:151,09/04/18 15:52:02,HLT_Mu7_IP4_part2_v2,39289.905708179,38253.328651790,23.6,HFOC
322222:7124,152:152,09/04/18 15:52:25,HLT_Mu7_IP4_part2_v2,39261.646096312,38222.695269348,23.6,HFOC
322222:7124,153:153,09/04/18 15:52:48,HLT_Mu7_IP4_part2_v2,39238.538107868,38211.369118429,23.5,HFOC
322222:7124,154:154,09/04/18 15:53:12,HLT_Mu7_IP4_part2_v2,39220.033736806,38192.832579494,23.5,HFOC
322222:7124,155:155,09/04/18 15:53:35,HLT_Mu7_IP4_part2_v2,39191.290164037,38162.251434250,23.5,HFOC
322222:7124,156:156,09/04/18 15:53:58,HLT_Mu7_IP4_part2_v2,39167.128607957,38140.058198745,23.5,HFOC
322222:7124,157:157,09/04/18 15:54:22,HLT_Mu7_IP4_part2_v2,39138.353095476,38116.994993230,23.5,HFOC
322222:7124,158:158,09/04/18 15:54:45,HLT_Mu7_IP4_part2_v2,39116.312073157,38091.595892951,23.5,HFOC
322222:7124,159:159,09/04/18 15:55:08,HLT_Mu7_IP4_part2_v2,39102.203798486,38080.527731868,23.5,HFOC
322222:7124,160:160,09/04/18 15:55:32,HLT_Mu7_IP4_part2_v2,39064.343021659,37506.069894316,23.4,HFOC
322222:7124,161:161,09/04/18 15:55:55,HLT_Mu7_IP4_part2_v2,38970.360878119,37953.677084559,23.4,HFOC
322222:7124,162:162,09/04/18 15:56:18,HLT_Mu7_IP4_part2_v2,39048.698709750,38027.609015615,23.4,HFOC
322222:7124,163:163,09/04/18 15:56:41,HLT_Mu7_IP4_part2_v2,38974.538982173,37957.670849768,23.4,HFOC
322222:7124,164:164,09/04/18 15:57:05,HLT_Mu7_IP4_part2_v2,38940.552894712,37925.559361758,23.4,HFOC
322222:7124,165:165,09/04/18 15:57:28,HLT_Mu7_IP4_part2_v2,38922.610245051,37911.430567758,23.4,HFOC
322222:7124,166:166,09/04/18 15:57:51,HLT_Mu7_IP4_part2_v2,38905.475906888,37894.778638057,23.3,HFOC
322222:7124,167:167,09/04/18 15:58:15,HLT_Mu7_IP4_part2_v2,38884.835158140,37877.134849441,23.3,HFOC
322222:7124,168:168,09/04/18 15:58:38,HLT_Mu7_IP4_part2_v2,38870.064422750,37863.015139899,23.3,HFOC
322222:7124,169:169,09/04/18 15:59:01,HLT_Mu7_IP4_part2_v2,38842.001277042,37285.039465272,23.3,HFOC
322222:7124,170:170,09/04/18 15:59:25,HLT_Mu7_IP4_part2_v2,38798.350853276,37797.499477052,23.3,HFOC
322222:7124,171:171,09/04/18 15:59:48,HLT_Mu7_IP4_part2_v2,38777.623193816,37775.952670008,23.3,HFOC
322222:7124,172:172,09/04/18 16:00:11,HLT_Mu7_IP4_part2_v2,38705.931316452,37710.650946586,23.2,HFOC
322222:7124,173:173,09/04/18 16:00:35,HLT_Mu7_IP4_part2_v2,38750.980247368,37746.421652237,23.3,HFOC
322222:7124,174:174,09/04/18 16:00:58,HLT_Mu7_IP4_part2_v2,38734.624912522,37735.487496578,23.2,HFOC
322222:7124,175:175,09/04/18 16:01:21,HLT_Mu7_IP4_part2_v2,38723.985296849,37721.882520178,23.2,HFOC
322222:7124,176:176,09/04/18 16:01:45,HLT_Mu7_IP4_part2_v2,38668.531847717,37672.306766686,23.2,HFOC
322222:7124,177:177,09/04/18 16:02:08,HLT_Mu7_IP4_part2_v2,38654.635848122,37657.862939757,23.2,HFOC
322222:7124,178:178,09/04/18 16:02:31,HLT_Mu7_IP4_part2_v2,38620.859501302,37086.233386834,23.2,HFOC
322222:7124,179:179,09/04/18 16:02:54,HLT_Mu7_IP4_part2_v2,38588.410354093,37592.893307953,23.2,HFOC
322222:7124,180:180,09/04/18 16:03:18,HLT_Mu7_IP4_part2_v2,38560.006395920,37570.444614982,23.1,HFOC
322222:7124,181:181,09/04/18 16:03:41,HLT_Mu7_IP4_part2_v2,38532.103433026,37539.464661445,23.1,HFOC
322222:7124,182:182,09/04/18 16:04:04,HLT_Mu7_IP4_part2_v2,38512.413683582,37523.383127446,23.1,HFOC
322222:7124,183:183,09/04/18 16:04:28,HLT_Mu7_IP4_part2_v2,38480.012721429,37495.450148174,23.1,HFOC
322222:7124,184:184,09/04/18 16:04:51,HLT_Mu7_IP4_part2_v2,38456.358284952,37468.520080228,23.1,HFOC
322222:7124,185:185,09/04/18 16:05:14,HLT_Mu7_IP4_part2_v2,38439.444838479,37442.925755982,23.1,HFOC
322222:7124,186:186,09/04/18 16:05:38,HLT_Mu7_IP4_part2_v2,38419.154205352,37437.936383425,23.1,HFOC
322222:7124,187:187,09/04/18 16:06:01,HLT_Mu7_IP4_part2_v2,38396.124233405,37416.252685616,23.0,HFOC
322222:7124,188:188,09/04/18 16:06:24,HLT_Mu7_IP4_part2_v2,38360.105983636,36310.826379241,23.0,HFOC
322222:7124,189:189,09/04/18 16:06:48,HLT_Mu7_IP4_part2_v2,38323.788648630,37348.003479955,23.0,HFOC
322222:7124,190:190,09/04/18 16:07:11,HLT_Mu7_IP4_part2_v2,38304.959970045,37329.827731215,23.0,HFOC
322222:7124,191:191,09/04/18 16:07:34,HLT_Mu7_IP4_part2_v2,38280.186562206,37302.988908339,23.0,HFOC
322222:7124,192:192,09/04/18 16:07:58,HLT_Mu7_IP4_part2_v2,38262.157954264,37285.897807934,23.0,HFOC
322222:7124,193:193,09/04/18 16:08:21,HLT_Mu7_IP4_part2_v2,38240.897181458,37266.354647175,22.9,HFOC
322222:7124,194:194,09/04/18 16:08:44,HLT_Mu7_IP4_part2_v2,38218.412799118,37244.650904240,22.9,HFOC
322222:7124,195:195,09/04/18 16:09:07,HLT_Mu7_IP4_part2_v2,38159.265282708,37184.388438316,22.9,HFOC
322222:7124,196:196,09/04/18 16:09:31,HLT_Mu7_IP4_part2_v2,38211.651621653,37216.905386981,22.9,HFOC
322222:7124,197:197,09/04/18 16:09:54,HLT_Mu7_IP4_part2_v2,38157.300987468,27192.726523555,22.9,HFOC
322222:7124,198:198,09/04/18 16:10:17,HLT_Mu7_IP4_part2_v2,38128.474358468,31461.842922696,22.9,HFOC
322222:7124,199:199,09/04/18 16:10:41,HLT_Mu7_IP4_part2_v2,38104.406419356,36600.825213208,22.9,HFOC
322222:7124,200:200,09/04/18 16:11:04,HLT_Mu7_IP4_part2_v2,38092.403121261,37122.075336554,22.9,HFOC
322222:7124,201:201,09/04/18 16:11:27,HLT_Mu7_IP4_part2_v2,38073.368847112,37106.411655388,22.8,HFOC
322222:7124,202:202,09/04/18 16:11:51,HLT_Mu7_IP4_part2_v2,38047.648765222,37083.409142995,22.8,HFOC
322222:7124,203:203,09/04/18 16:12:14,HLT_Mu7_IP4_part2_v2,38004.226640669,37031.329649915,22.8,HFOC
322222:7124,204:204,09/04/18 16:12:37,HLT_Mu7_IP4_part2_v2,37963.263230664,36943.680111715,22.8,HFOC
322222:7124,205:205,09/04/18 16:13:01,HLT_Mu7_IP4_part2_v2,37914.258422328,36950.553574264,22.7,HFOC
322222:7124,206:206,09/04/18 16:13:24,HLT_Mu7_IP4_part2_v2,37951.885045330,36990.906502653,22.8,HFOC
322222:7124,207:207,09/04/18 16:13:47,HLT_Mu7_IP4_part2_v2,39102.257099724,38071.491532939,23.5,HFOC
322222:7124,208:208,09/04/18 16:14:10,HLT_Mu7_IP4_part2_v2,39970.869515340,38893.827096175,24.0,HFOC
322222:7124,209:209,09/04/18 16:14:34,HLT_Mu7_IP4_part2_v2,39999.416032201,38927.060247960,24.0,HFOC
322222:7124,210:210,09/04/18 16:14:57,HLT_Mu7_IP4_part2_v2,39988.704006645,38910.808610112,24.0,HFOC
322222:7124,211:211,09/04/18 16:15:20,HLT_Mu7_IP4_part2_v2,39949.954986735,38873.667044683,24.0,HFOC
322222:7124,212:212,09/04/18 16:15:44,HLT_Mu7_IP4_part2_v2,39919.356520529,38848.092045961,24.0,HFOC
322222:7124,213:213,09/04/18 16:16:07,HLT_Mu7_IP4_part2_v2,39888.125808534,38229.488188014,23.9,HFOC
322222:7124,214:214,09/04/18 16:16:30,HLT_Mu7_IP4_part2_v2,39868.815645350,38804.004898728,23.9,HFOC
